field_id	title	item_type
25619	Weighted-mean L2 in tract superior thalamic radiation (left)	0
25620	Weighted-mean L2 in tract superior thalamic radiation (right)	0
25621	Weighted-mean L2 in tract uncinate fasciculus (left)	0
25622	Weighted-mean L2 in tract uncinate fasciculus (right)	0
25623	Weighted-mean L3 in tract acoustic radiation (left)	0
25624	Weighted-mean L3 in tract acoustic radiation (right)	0
25625	Weighted-mean L3 in tract anterior thalamic radiation (left)	0
25626	Weighted-mean L3 in tract anterior thalamic radiation (right)	0
25627	Weighted-mean L3 in tract cingulate gyrus part of cingulum (left)	0
25628	Weighted-mean L3 in tract cingulate gyrus part of cingulum (right)	0
25629	Weighted-mean L3 in tract parahippocampal part of cingulum (left)	0
25630	Weighted-mean L3 in tract parahippocampal part of cingulum (right)	0
25631	Weighted-mean L3 in tract corticospinal tract (left)	0
25632	Weighted-mean L3 in tract corticospinal tract (right)	0
25633	Weighted-mean L3 in tract forceps major	0
25634	Weighted-mean L3 in tract forceps minor	0
25635	Weighted-mean L3 in tract inferior fronto-occipital fasciculus (left)	0
25636	Weighted-mean L3 in tract inferior fronto-occipital fasciculus (right)	0
25637	Weighted-mean L3 in tract inferior longitudinal fasciculus (left)	0
25638	Weighted-mean L3 in tract inferior longitudinal fasciculus (right)	0
25639	Weighted-mean L3 in tract middle cerebellar peduncle	0
25640	Weighted-mean L3 in tract medial lemniscus (left)	0
25641	Weighted-mean L3 in tract medial lemniscus (right)	0
25642	Weighted-mean L3 in tract posterior thalamic radiation (left)	0
25643	Weighted-mean L3 in tract posterior thalamic radiation (right)	0
25644	Weighted-mean L3 in tract superior longitudinal fasciculus (left)	0
25645	Weighted-mean L3 in tract superior longitudinal fasciculus (right)	0
25646	Weighted-mean L3 in tract superior thalamic radiation (left)	0
25647	Weighted-mean L3 in tract superior thalamic radiation (right)	0
25648	Weighted-mean L3 in tract uncinate fasciculus (left)	0
25649	Weighted-mean L3 in tract uncinate fasciculus (right)	0
25650	Weighted-mean ICVF in tract acoustic radiation (left)	0
25651	Weighted-mean ICVF in tract acoustic radiation (right)	0
25652	Weighted-mean ICVF in tract anterior thalamic radiation (left)	0
25653	Weighted-mean ICVF in tract anterior thalamic radiation (right)	0
25654	Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left)	0
25655	Weighted-mean ICVF in tract cingulate gyrus part of cingulum (right)	0
25656	Weighted-mean ICVF in tract parahippocampal part of cingulum (left)	0
25657	Weighted-mean ICVF in tract parahippocampal part of cingulum (right)	0
25658	Weighted-mean ICVF in tract corticospinal tract (left)	0
25659	Weighted-mean ICVF in tract corticospinal tract (right)	0
25660	Weighted-mean ICVF in tract forceps major	0
25661	Weighted-mean ICVF in tract forceps minor	0
25662	Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (left)	0
25663	Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (right)	0
25664	Weighted-mean ICVF in tract inferior longitudinal fasciculus (left)	0
25665	Weighted-mean ICVF in tract inferior longitudinal fasciculus (right)	0
25666	Weighted-mean ICVF in tract middle cerebellar peduncle	0
25667	Weighted-mean ICVF in tract medial lemniscus (left)	0
25668	Weighted-mean ICVF in tract medial lemniscus (right)	0
25669	Weighted-mean ICVF in tract posterior thalamic radiation (left)	0
25670	Weighted-mean ICVF in tract posterior thalamic radiation (right)	0
25671	Weighted-mean ICVF in tract superior longitudinal fasciculus (left)	0
25672	Weighted-mean ICVF in tract superior longitudinal fasciculus (right)	0
25673	Weighted-mean ICVF in tract superior thalamic radiation (left)	0
25674	Weighted-mean ICVF in tract superior thalamic radiation (right)	0
25675	Weighted-mean ICVF in tract uncinate fasciculus (left)	0
25676	Weighted-mean ICVF in tract uncinate fasciculus (right)	0
25677	Weighted-mean OD in tract acoustic radiation (left)	0
25678	Weighted-mean OD in tract acoustic radiation (right)	0
25679	Weighted-mean OD in tract anterior thalamic radiation (left)	0
25680	Weighted-mean OD in tract anterior thalamic radiation (right)	0
25681	Weighted-mean OD in tract cingulate gyrus part of cingulum (left)	0
25682	Weighted-mean OD in tract cingulate gyrus part of cingulum (right)	0
25683	Weighted-mean OD in tract parahippocampal part of cingulum (left)	0
25684	Weighted-mean OD in tract parahippocampal part of cingulum (right)	0
25685	Weighted-mean OD in tract corticospinal tract (left)	0
25686	Weighted-mean OD in tract corticospinal tract (right)	0
25687	Weighted-mean OD in tract forceps major	0
25688	Weighted-mean OD in tract forceps minor	0
25689	Weighted-mean OD in tract inferior fronto-occipital fasciculus (left)	0
25690	Weighted-mean OD in tract inferior fronto-occipital fasciculus (right)	0
25691	Weighted-mean OD in tract inferior longitudinal fasciculus (left)	0
25692	Weighted-mean OD in tract inferior longitudinal fasciculus (right)	0
25693	Weighted-mean OD in tract middle cerebellar peduncle	0
25694	Weighted-mean OD in tract medial lemniscus (left)	0
25695	Weighted-mean OD in tract medial lemniscus (right)	0
25696	Weighted-mean OD in tract posterior thalamic radiation (left)	0
25697	Weighted-mean OD in tract posterior thalamic radiation (right)	0
25698	Weighted-mean OD in tract superior longitudinal fasciculus (left)	0
25699	Weighted-mean OD in tract superior longitudinal fasciculus (right)	0
25700	Weighted-mean OD in tract superior thalamic radiation (left)	0
25701	Weighted-mean OD in tract superior thalamic radiation (right)	0
25702	Weighted-mean OD in tract uncinate fasciculus (left)	0
25703	Weighted-mean OD in tract uncinate fasciculus (right)	0
25704	Weighted-mean ISOVF in tract acoustic radiation (left)	0
25705	Weighted-mean ISOVF in tract acoustic radiation (right)	0
25706	Weighted-mean ISOVF in tract anterior thalamic radiation (left)	0
25707	Weighted-mean ISOVF in tract anterior thalamic radiation (right)	0
25708	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left)	0
25709	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (right)	0
25710	Weighted-mean ISOVF in tract parahippocampal part of cingulum (left)	0
25711	Weighted-mean ISOVF in tract parahippocampal part of cingulum (right)	0
25712	Weighted-mean ISOVF in tract corticospinal tract (left)	0
25713	Weighted-mean ISOVF in tract corticospinal tract (right)	0
25714	Weighted-mean ISOVF in tract forceps major	0
25715	Weighted-mean ISOVF in tract forceps minor	0
25716	Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left)	0
25717	Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right)	0
25718	Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left)	0
25719	Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right)	0
25720	Weighted-mean ISOVF in tract middle cerebellar peduncle	0
25721	Weighted-mean ISOVF in tract medial lemniscus (left)	0
25722	Weighted-mean ISOVF in tract medial lemniscus (right)	0
25723	Weighted-mean ISOVF in tract posterior thalamic radiation (left)	0
25724	Weighted-mean ISOVF in tract posterior thalamic radiation (right)	0
25725	Weighted-mean ISOVF in tract superior longitudinal fasciculus (left)	0
25726	Weighted-mean ISOVF in tract superior longitudinal fasciculus (right)	0
25727	Weighted-mean ISOVF in tract superior thalamic radiation (left)	0
25728	Weighted-mean ISOVF in tract superior thalamic radiation (right)	0
25729	Weighted-mean ISOVF in tract uncinate fasciculus (left)	0
25730	Weighted-mean ISOVF in tract uncinate fasciculus (right)	0
25731	Discrepancy between T1 brain image and standard-space brain template (linearly-aligned)	0
25732	Discrepancy between T1 brain image and standard-space brain template (nonlinearly-aligned)	0
25733	Amount of warping applied to non-linearly align T1 brain image to standard-space	0
25734	Inverted signal-to-noise ratio in T1	0
25735	Inverted contrast-to-noise ratio in T1	0
25736	Discrepancy between T2 FLAIR brain image and T1 brain image	0
25737	Discrepancy between dMRI brain image and T1 brain image	0
25738	Discrepancy between SWI brain image and T1 brain image	0
25739	Discrepancy between rfMRI brain image and T1 brain image	0
25740	Discrepancy between tfMRI brain image and T1 brain image	0
25741	Mean rfMRI head motion, averaged across space and time points	0
25742	Mean tfMRI head motion, averaged across space and time points	0
25743	Inverted temporal signal-to-noise ratio in pre-processed rfMRI	0
25744	Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI	0
25745	Inverted temporal signal-to-noise ratio in pre-processed tfMRI	0
25746	Number of dMRI outlier slices detected and corrected	0
25747	Eprime advisor file	20
25748	Eprime txt file	20
25749	Eprime ed2 file	20
25750	rfMRI full correlation matrix, dimension 25	20
25751	rfMRI full correlation matrix, dimension 100	20
25752	rfMRI partial correlation matrix, dimension 25	20
25753	rfMRI partial correlation matrix, dimension 100	20
25754	rfMRI component amplitudes, dimension 25	20
25755	rfMRI component amplitudes, dimension 100	20
25756	Scanner lateral (X) brain position	0
25757	Scanner transverse (Y) brain position	0
25758	Scanner longitudinal (Z) brain position	0
25759	Scanner table position	0
25761	90th percentile of BOLD effect (in group-defined mask) for shapes activation	0
25762	90th percentile of z-statistic (in group-defined mask) for shapes activation	0
25763	90th percentile of BOLD effect (in group-defined mask) for faces activation	0
25764	90th percentile of z-statistic (in group-defined mask) for faces activation	0
25765	90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast	0
25766	90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast	0
25767	90th percentile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast	0
25768	90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast	0
25780	Acquisition protocol phase.	0
25781	Total volume of white matter hyperintensities (from T1 and T2_FLAIR images)	0
25782	Volume of grey matter in Frontal Pole (left)	0
25783	Volume of grey matter in Frontal Pole (right)	0
25784	Volume of grey matter in Insular Cortex (left)	0
25785	Volume of grey matter in Insular Cortex (right)	0
25786	Volume of grey matter in Superior Frontal Gyrus (left)	0
25787	Volume of grey matter in Superior Frontal Gyrus (right)	0
25788	Volume of grey matter in Middle Frontal Gyrus (left)	0
25789	Volume of grey matter in Middle Frontal Gyrus (right)	0
25790	Volume of grey matter in Inferior Frontal Gyrus, pars triangularis (left)	0
25791	Volume of grey matter in Inferior Frontal Gyrus, pars triangularis (right)	0
25792	Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (left)	0
25793	Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (right)	0
25794	Volume of grey matter in Precentral Gyrus (left)	0
25795	Volume of grey matter in Precentral Gyrus (right)	0
25796	Volume of grey matter in Temporal Pole (left)	0
25797	Volume of grey matter in Temporal Pole (right)	0
25798	Volume of grey matter in Superior Temporal Gyrus, anterior division (left)	0
25799	Volume of grey matter in Superior Temporal Gyrus, anterior division (right)	0
25800	Volume of grey matter in Superior Temporal Gyrus, posterior division (left)	0
25801	Volume of grey matter in Superior Temporal Gyrus, posterior division (right)	0
25802	Volume of grey matter in Middle Temporal Gyrus, anterior division (left)	0
25803	Volume of grey matter in Middle Temporal Gyrus, anterior division (right)	0
25804	Volume of grey matter in Middle Temporal Gyrus, posterior division (left)	0
25805	Volume of grey matter in Middle Temporal Gyrus, posterior division (right)	0
25806	Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)	0
25807	Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (right)	0
25808	Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)	0
25809	Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)	0
25810	Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)	0
25811	Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)	0
25812	Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (left)	0
25813	Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (right)	0
25814	Volume of grey matter in Postcentral Gyrus (left)	0
25815	Volume of grey matter in Postcentral Gyrus (right)	0
25816	Volume of grey matter in Superior Parietal Lobule (left)	0
25817	Volume of grey matter in Superior Parietal Lobule (right)	0
25818	Volume of grey matter in Supramarginal Gyrus, anterior division (left)	0
25819	Volume of grey matter in Supramarginal Gyrus, anterior division (right)	0
25820	Volume of grey matter in Supramarginal Gyrus, posterior division (left)	0
25821	Volume of grey matter in Supramarginal Gyrus, posterior division (right)	0
25822	Volume of grey matter in Angular Gyrus (left)	0
25823	Volume of grey matter in Angular Gyrus (right)	0
25824	Volume of grey matter in Lateral Occipital Cortex, superior division (left)	0
25825	Volume of grey matter in Lateral Occipital Cortex, superior division (right)	0
25826	Volume of grey matter in Lateral Occipital Cortex, inferior division (left)	0
25827	Volume of grey matter in Lateral Occipital Cortex, inferior division (right)	0
25828	Volume of grey matter in Intracalcarine Cortex (left)	0
25829	Volume of grey matter in Intracalcarine Cortex (right)	0
25830	Volume of grey matter in Frontal Medial Cortex (left)	0
25831	Volume of grey matter in Frontal Medial Cortex (right)	0
25832	Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (left)	0
25833	Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (right)	0
25834	Volume of grey matter in Subcallosal Cortex (left)	0
25835	Volume of grey matter in Subcallosal Cortex (right)	0
25836	Volume of grey matter in Paracingulate Gyrus (left)	0
25837	Volume of grey matter in Paracingulate Gyrus (right)	0
25838	Volume of grey matter in Cingulate Gyrus, anterior division (left)	0
25839	Volume of grey matter in Cingulate Gyrus, anterior division (right)	0
25840	Volume of grey matter in Cingulate Gyrus, posterior division (left)	0
25841	Volume of grey matter in Cingulate Gyrus, posterior division (right)	0
25842	Volume of grey matter in Precuneous Cortex (left)	0
25843	Volume of grey matter in Precuneous Cortex (right)	0
25844	Volume of grey matter in Cuneal Cortex (left)	0
25845	Volume of grey matter in Cuneal Cortex (right)	0
25846	Volume of grey matter in Frontal Orbital Cortex (left)	0
25847	Volume of grey matter in Frontal Orbital Cortex (right)	0
25848	Volume of grey matter in Parahippocampal Gyrus, anterior division (left)	0
25849	Volume of grey matter in Parahippocampal Gyrus, anterior division (right)	0
25850	Volume of grey matter in Parahippocampal Gyrus, posterior division (left)	0
25851	Volume of grey matter in Parahippocampal Gyrus, posterior division (right)	0
25852	Volume of grey matter in Lingual Gyrus (left)	0
25853	Volume of grey matter in Lingual Gyrus (right)	0
25854	Volume of grey matter in Temporal Fusiform Cortex, anterior division (left)	0
25855	Volume of grey matter in Temporal Fusiform Cortex, anterior division (right)	0
25856	Volume of grey matter in Temporal Fusiform Cortex, posterior division (left)	0
25857	Volume of grey matter in Temporal Fusiform Cortex, posterior division (right)	0
